package_name,duration,city_list,price,persons
Dehradun Mussoorie Honeymoon Package with Camping in Rishikesh,5 Nights / 6 Days,Delhi(0N) →  Dehradun(1N) → Mussoorie(2N) → Rishikesh(2N),"₹ 21,000*
                
                per adult",per adult on twin sharing
Love in Uttarakhand Honeymoon Package (Photoshoot Included),8 Nights / 9 Days,Delhi(0N) →  Rishikesh(1N) →  Mussoorie(2N) →  Jim Corbett National Park(2N) →  Kausani(1N) →  Nainital(2N),"₹ 35,890*
                
                per adult",per adult on twin sharing
Taj Mahal with Rishikesh Tour,9 Nights / 10 Days,Delhi(4N) → Jaipur(2N) → Agra(1N) → Rishikesh(2N),"₹ 32,000*
                
                per adult",per adult on twin sharing
Spiritual and Wellness Tour Package to India and Sri Lanka,10 Nights / 11 Days,Rishikesh(3N) →  Varanasi(2N) →  Anuradhapura(2N) →  Kandy(2N),"₹ 87,898*
                
                per adult",per adult on twin sharing
Udaipur Tour Package for Couple with Mount Abu,3 Nights / 4 Days,Udaipur(2N) →  Mount Abu(1N),"₹ 14,000*
                
                per adult",per adult on twin sharing
Jaipur Jodhpur and Udaipur Tour for 6 Days,5 Nights / 6 Days,Jaipur(2N) →  Jodhpur(1N) →  Udaipur(2N),"₹ 16,500*
                
                per adult",per adult on twin sharing
Udaipur 3 Day Itinerary - Heritage Walk in the Old City,2 Nights / 3 Days,Udaipur(2N),"₹ 11,000*
                
                per adult",per adult on twin sharing
Udaipur 5 Days Itinerary with Jaipur,4 Nights / 5 Days,Udaipur(2N) →  Jaipur(2N),"₹ 15,000*
                
                per adult",per adult on twin sharing
Ranthambore Tour Itinerary with Udaipur & Mount Abu,5 Nights / 6 Days,Udaipur(2N) →  Mount Abu(1N) →  Ranthambore(2N),"₹ 20,750*
                
                per adult",per adult on twin sharing
Udaipur Tour Package for 4 Days - Boating in Lake Pichola,3 Nights / 4 Days,Udaipur(3N),"₹ 14,800*
                
                per adult",per adult on twin sharing
Rajasthan Trip for 4 Days - Royal Udaipur Jodhpur Holiday Package,3 Nights / 4 Days,Udaipur(2N) →  Jodhpur(1N),"₹ 14,500*
                
                per adult",per adult on twin sharing
"Best Rajasthan Tour Packages - Jaisalmer, Udaipur & Jodhpur",5 Nights / 6 Days,Udaipur(2N) →  Jodhpur(1N) →  Jaisalmer(2N),"₹ 31,000*
                
                per adult",per adult on twin sharing
Rajasthan 8 Day Itinerary- Heritage Tour,7 Nights / 8 Days,Jaipur(2N) →  Bikaner(1N) →  Jaisalmer(1N) →  Jodhpur(2N) →  Udaipur(1N),"₹ 30,250*
                
                per adult",per adult on twin sharing
"Rajasthan Tour Packages 5 Nights 6 Days - Udaipur, Kumbhalgarh & Mount Abu",5 Nights / 6 Days,Udaipur(2N) →  Kumbhalgarh(1N) →  Ranakpur(0N) →  Mount Abu(2N),"₹ 21,000*
                
                per adult",per adult on twin sharing
2 Night 3 Days Packages in Udaipur:  Weekend Getaway,2 Nights / 3 Days,Udaipur(2N),"₹ 10,900*
                
                per adult",per adult on twin sharing
Luxury Train Journey: Deccan Odyssey - Indian Sojourn,7 Nights / 8 Days,Train(7N) →  Mumbai(0N) →  Vadodara(0N) →  Udaipur(0N) →  Jodhpur(0N) →  Jaisalmer(0N) →  Delhi(0N) →  Sawai Madhopur(0N) →  Jaipur(0N) →  Agra(0N),"₹ 499,000*
                
                per adult",per adult on twin sharing
Beautiful Udaipur Tour Package with Kumbalgarh and Chittorgarh,3 Nights / 4 Days,Udaipur(3N),"₹ 13,250*
                
                per adult",per adult on twin sharing
Udaipur & Mount Abu Tour Package,4 Nights / 5 Days,Udaipur(2N) →  Mount Abu(2N),"₹ 11,500*
                
                per adult",per adult on twin sharing
Magnificent Udaipur Tour Package with Excursion to Haldighati,4 Nights / 5 Days,Udaipur(4N),"₹ 16,999*
                
                per adult",per adult on twin sharing
Rajasthan 4 Nights 5 Days Package: Boat Ride Over the Picturesque Lake Pichola,4 Nights / 5 Days,Jaipur(2N) →  Udaipur(2N) →  Pushkar(0N) →  Ajmer(0N),"₹ 17,700*
                
                per adult",per adult on twin sharing
Jaipur Sightseeing Package with Jodhpur and Udaipur,5 Nights / 6 Days,Jaipur(2N) →  Jodhpur(1N) →  Udaipur(2N),"₹ 19,900*
                
                per adult",per adult on twin sharing
Rajasthan Itinerary for 8 Days - Best of Rajasthan,7 Nights / 8 Days,Jaipur(2N) →  Jaisalmer(1N) →  Jodhpur(2N) →  Udaipur(2N),"₹ 35,250*
                
                per adult",per adult on twin sharing
Honeymoon Special Rajasthan 5 Star Luxury Tour Package,6 Nights / 7 Days,Jaipur(3N) →  Jodhpur(1N) →  Udaipur(2N),"₹ 47,750*
                
                per adult",per adult on twin sharing
Tour Package of Udaipur with Haldighati Tour and Eklingji Temple,2 Nights / 3 Days,Udaipur(2N),"₹ 8,999*
                
                per adult",per adult on twin sharing
"Stunning Bikaner, Jaisalmer, Jodhpur & Udaipur Tour Package",8 Nights / 9 Days,Bikaner(1N) →  Jaisalmer(2N) →  Jodhpur(2N) →  Udaipur(2N) →  Pushkar(1N),"₹ 34,349*
                
                per adult",per adult on twin sharing
Rajasthan Itinerary for 5 Days - Incredible Package Deal,4 Nights / 5 Days,Jaipur(0N) →  Pushkar(1N) →  Udaipur(1N) →  Mount Abu(1N) →  Jodhpur(1N),"₹ 24,457*
                
                per adult",per adult on twin sharing
Rajasthan Golden Triangle Tour Package,5 Nights / 6 Days,Jodhpur(0N) →  Jaisalmer(2N) →  Jodhpur(1N) →  Udaipur(2N),"₹ 22,560*
                
                per adult",per adult on twin sharing
Family Tour to Rajasthan: Vacation Special,11 Nights / 12 Days,Jaipur(3N) →  Ajmer(1N) →  Udaipur(2N) →  Mount Abu(1N) →  Jodhpur(2N) →  Jaisalmer(1N) →  Sam Sand Dunes(1N),"₹ 40,000*
                
                per adult",per adult on twin sharing
Rajasthan Trip for 7 Days - Cultural Evening Included,6 Nights / 7 Days,Jaipur(2N) →  Jodhpur(2N) →  Udaipur(2N),"₹ 28,000*
                
                per adult",per adult on twin sharing
Udaipur Jaisalmer Tour Package: Luxury Rajasthan Edition,6 Nights / 7 Days,Jaipur(2N) →  Jaisalmer(2N) →  Udaipur(2N),"₹ 32,500*
                
                per adult",per adult on twin sharing
Rajasthan Tourism Package (Cultural Evening Included),7 Nights / 8 Days,Jaipur(2N) →  Jodhpur(2N) →  Udaipur(2N) →  Chittorgarh(1N),"₹ 30,000*
                
                per adult",per adult on twin sharing
Rajasthan Tour with Delhi & Agra,13 Nights / 14 Days,Delhi(2N) →  Agra(1N) →  Jaipur(2N) →  Udaipur(2N) →  Jodhpur(2N) →  Jaisalmer(2N) →  Bikaner(1N) →  Mandawa(1N),"₹ 45,000*
                
                per adult",per adult on twin sharing
Mount Abu Udaipur Tour Package: Romantic Couple Tour,3 Nights / 4 Days,Udaipur(2N) →  Mount Abu(1N),"₹ 12,250*
                
                per adult",per adult on twin sharing
Udaipur & Chittorgarh Fort Tour Package,2 Nights / 3 Days,Udaipur(2N),"₹ 9,200*
                
                per adult",per adult on twin sharing
Udaipur Sightseeing & Pilgrimage Package with Nathdwara,4 Nights / 5 Days,Udaipur(2N) →  Nathdwara (1) →  Udaipur(0N),"₹ 19,500*
                
                per adult",per adult on twin sharing
Jaipur Udaipur Tour Package with Ajmer Sharif,5 Nights / 6 Days,Jaipur(2N) →  Pushkar(1N) →  Udaipur(2N),"₹ 25,228*
                
                per adult",per adult on twin sharing
"Majestic Rajasthan Luxury Holiday Package: Jaisalmer, Jodhpur, Nathdwara, Udaipur",8 Nights / 9 Days,Jaisalmer(2N) →  Jodhpur(2N) →  Nathdwara(2N) →  Udaipur(2N),"₹ 45,560*
                
                per adult",per adult on twin sharing
Enchanting Udaipur with Jaipur Pushkar Tour Package,5 Nights / 6 Days,Jaipur(2N) → Pushkar(1N) → Udaipur(2N),"₹ 20,500*
                
                per adult",per adult on twin sharing
Udaipur Tour Package for Family,3 Nights / 4 Days,Udaipur(2N) → Mount Abu(1N) → Udaipur(0N),"₹ 14,000*
                
                per adult",per adult on twin sharing
"Udaipur, Mount Abu & Jodhpur 6 Nights Holiday Package",6 Nights / 7 Days,Udaipur(2N) →  Mount Abu(2N) →  Jodhpur(2N),"₹ 26,999*
                
                per adult",per adult on twin sharing
Udaipur Luxury Packages with Jaisalmer and Jodhpur,5 Nights / 6 Days,Jodhpur(0N) →  Jaisalmer(2N) →  Jodhpur(1N) →  Udaipur(1N) →  Mount Abu(1N) →  Udaipur(0N),"₹ 30,300*
                
                per adult",per adult on twin sharing
Beautiful Udaipur Tour with Kumbhalgarh & Ranakpur,3 Nights / 4 Days,Udaipur(3N) →  Kumbhalgarh(0N) →  Ranakpur(0N),"₹ 14,250*
                
                per adult",per adult on twin sharing
Rajasthan Luxury Tour Packages : 7 Nights 8 Days,7 Nights / 8 Days,Jaipur(2N) →  Jodhpur(2N) →  Udaipur(2N) →  Ajmer(1N),"₹ 29,999*
                
                per adult",per adult on twin sharing
Rajasthan Itinerary for 7 Days -  Luxury Package,7 Nights / 8 Days,Jaipur(2N) →  Jodhpur(1N) →  Udaipur(2N) →  Mount Abu(2N),"₹ 55,400*
                
                per adult",per adult on twin sharing
"Special Rajasthan Holiday Package: Udaipur, Kumbhalgarh & More",5 Nights / 6 Days,Udaipur(2N) →  Kumbhalgarh(1N) →  Mount Abu(1N) →  Jodhpur(1N),"₹ 25,000*
                
                per adult",per adult on twin sharing
Jaisalmer Group Tour: 8 Nights 9 Days,8 Nights / 9 Days,Jaipur(2N) →  Bikaner(1N) →  Jaisalmer(2N) →  Jodhpur(1N) →  Mount Abu(1N) →  Udaipur(1N),"₹ 31,300*
                
                per adult",per adult on twin sharing
The Splendor of Bygone Times : Extensive Rajasthan Trip,14 Nights / 15 Days,Delhi(2N) →  Mandawa(1N) →  Bikaner(1N) →  Jaisalmer(1N) →  Khuri(1N) →  Jodhpur(1N) →  Ranakpur(1N) →  Udaipur(2N) →  Pushkar(1N) →  Jaipur(2N) →  Agra(1N),"₹ 60,300*
                
                per adult",per adult on twin sharing
Barsana Holi Tour With Rajasthan Trip,11 Nights / 12 Days,Delhi(1N) →  Mathura(2N) →  Jaipur(2N) →  Jodhpur(1N) →  Udaipur(2N) →  Pushkar(1N) →  Agra(2N),"₹ 43,192*
                
                per adult",per adult on twin sharing
Udaipur Tour Package with Mount Abu Tour,3 Nights / 4 Days,Udaipur(3N),"₹ 13,500*
                
                per adult",per adult on twin sharing
Exotic Rajasthan Package with Pushkar Fair,11 Nights / 12 Days,Delhi(2N) →  Agra(1N) →  Jaipur(2N) →  Pushkar(2N) →  Jodhpur(2N) →  Udaipur(2N),"₹ 74,999*
                
                per adult",per adult on twin sharing
Royal Udaipur 2 Nights Luxury Package,2 Nights / 3 Days,Udaipur(2N),"₹ 38,500*
                
                per adult",per adult on twin sharing
Striking North India Tour in 20 Days,18 Nights / 19 Days,Delhi(2N) →  Rohtak(1N) →  Alsisar(1N) →  Jhalamand(1N) →  Khejarla(1N) →  Udaipur(2N) →  Bundi(2N) →  Ranthambore(2N) →  Orchha(1N) → Khajuraho(1N) →  Allahabad(1N) →  Varanasi(1N) →  Lucknow(1N),"₹ 99,000*
                
                per adult",per adult on twin sharing
Rajasthan Tour Packages 15 Days with Jungle Safari,14 Nights / 15 Days,Jaipur(2N) →  Mandawa(1N) →  Bikaner(1N) →  Jaisalmer(2N) →  Jodhpur(1N) → Mount Abu(1N) →  Udaipur(2N) →  Bundi(1N) →  Ranthambore(1N) →  Bharatpur(1N) →  Agra(1N),"₹ 45,900*
                
                per adult",per adult on twin sharing
Delhi Agra Rajasthan Tour Package with Boat Ride on Lake Pichola,13 Nights / 14 Days,Delhi(2N) →  Agra(1N) →  Jaipur(2N) →  Pushkar(1N) →  Udaipur(2N) →  Jodhpur(1N) →  Jaisalmer(2N) →  Bikaner(1N) →  Mandawa(1N),"₹ 56,700*
                
                per adult",per adult on twin sharing
Rajasthan 10 Days Itinerary,9 Nights / 10 Days,Udaipur(2N) →  Ranakpur(1N) → Jodhpur(1N) →  Jaisalmer(2N) →  Bikaner(1N) →  Jaipur(2N) →  Agra(1N),"₹ 38,900*
                
                per adult",per adult on twin sharing
Idyllic Udaipur Mount Abu Honeymoon Package,3 Nights / 4 Days,Udaipur(2N) →  Mount Abu(1N),"₹ 11,700*
                
                per adult",per adult on twin sharing
Mewari Tour with Agra,10 Nights / 11 Days,Udaipur(2N) → Mount Abu(1N) → Jodhpur(1N) → Jaisalmer(2N) → Bikaner(1N) → Jaipur(2N) → Agra(1N),"₹ 56,700*
                
                per adult",per adult on twin sharing
"Delights of Rajasthan - Pushkar, Udaipur & Jodhpur",8 Nights / 9 Days,Jaipur(0N) →  Pushkar(1N) →  Udaipur(2N) →  Mount Abu(1N) →  Jodhpur(1N) →  Jaisalmer(2N) →  Bikaner(1N),"₹ 32,457*
                
                per adult",per adult on twin sharing
Chittorgarh Holiday Tour Package,3 Nights / 4 Days,Udaipur(2N) →  Chittorgarh(1N),"₹ 12,500*
                
                per adult",per adult on twin sharing
"Magical Udaipur, Kumbalgarh & Chittorgarh Tour",4 Nights / 5 Days,Udaipur(2N) →  Kumbalgarh(1N) →  Chittorgarh(1N),"₹ 17,999*
                
                per adult",per adult on twin sharing
"Heritage Udaipur Tour Package with Bikaner, Jodhpur and Jaislamer",8 Nights / 9 Days,Jaipur(2N) →  Bikaner(1N) →  Jaisalmer(1N) →  Jodhpur(2N) →  Udaipur(1N) →  Chittorgarh(1N),"₹ 58,250*
                
                per adult",per adult on twin sharing
"Rajasthan Tour Package: Udaipur, Ranakpur & Chittorgarh",4 Nights / 5 Days,Udaipur(2N) →  Ranakpur(1N) →  Chittorgarh(1N),"₹ 16,200*
                
                per adult",per adult on twin sharing
Rajasthan Tour from Delhi,14 Nights / 15 Days,Delhi(2N) →  Agra(2N) →  Jaipur(2N) →  Mandawa(1N) →  Bikaner(1N) →  Jaisalmer(2N) →  Jodhpur(1N) →  Udaipur(2N) →  Pushkar(1N),"₹ 54,000*
                
                per adult",per adult on twin sharing
"Jaipur, Ajmer Pushkar, Udaipur Tour - 5 Nights 6 Days",5 Nights / 6 Days,Jaipur(2N) →  Pushkar(1N) →  Udaipur(2N),"₹ 22,500*
                
                per adult",per adult on twin sharing
Rajasthan Tour Package for 6 Nights & 7 Days,6 Nights / 7 Days,Mount Abu(1N) →  Udaipur(2N) →  Ranthambore(1N) →  Jaipur(2N),"₹ 27,450*
                
                per adult",per adult on twin sharing
Rajasthan Tour Package: Jaipur-Jodhpur-Udaipur,6 Nights / 7 Days,Jaipur(2N) →  Jodhpur(2N) →  Udaipur(2N),"₹ 28,800*
                
                per adult",per adult on twin sharing
"Udaipur Tour Package with Jaipur, Jodhpur, Bikaner and Jaisalmer",8 Nights / 9 Days,Jaipur(2N) →  Bikaner(1N) →  Jaisalmer(2N) →  Jodhpur(1N) →  Udaipur(2N),"₹ 32,890*
                
                per adult",per adult on twin sharing
"Udaipur, Kumbhalgarh, and Jawai Safari Tour Package",4 Nights / 5 Days,Udaipur(2N) →  Kumbalgarh(1N) →  Jawai(1N),"₹ 27,800*
                
                per adult",per adult on twin sharing
Udaipur Soulmate Special Package with Safari in Ranthambore,5 Nights / 6 Days,Udaipur(2N) →  Mount Abu(1N) →  Ranthambore(2N),"₹ 26,750*
                
                per adult",per adult on twin sharing
Rajasthan Tour Package 09 Nights 10 Days,9 Nights / 10 Days,Jaipur(2N) →  Bikaner(1N) →  Jaisalmer(2N) →  Jaisalmer(1N) →  Udaipur(2N) →  Pushkar(1N) →  Jodhpur(1N),"₹ 26,800*
                
                per adult",per adult on twin sharing
Jewels of Rajasthan Premium Honeymoon Package,5 Nights / 6 Days,Jodhpur(0N) →  Jaisalmer(2N) →  Jodhpur(1N) →  Udaipur(1N) →  Mount Abu(1N) →  Udaipur(0N),"₹ 25,300*
                
                per adult",per adult on twin sharing
Love in Rajasthan Honeymoon Package,7 Nights / 8 Days,Jaipur(2N) →  Jodhpur(2N) →  Udaipur(2N) →  Ajmer(1N),"₹ 29,999*
                
                per adult",per adult on twin sharing
Indulgent Rajasthan Honeymoon Delight Tour Package,5 Nights / 6 Days,Udaipur(2N) →  Kumbhalgarh(1N) →  Mount Abu(1N) →  Jodhpur(1N),"₹ 19,999*
                
                per adult",per adult on twin sharing
Udaipur Jaipur Honeymoon Package for Couples,4 Nights / 5 Days,Udaipur(2N) →  Jaipur(2N),"₹ 16,000*
                
                per adult",per adult on twin sharing
Rajasthan Golden Triangle Honeymoon Special Package,5 Nights / 6 Days,Jodhpur(0N) →  Jaisalmer(2N) →  Jodhpur(1N) →  Udaipur(2N),"₹ 21,560*
                
                per adult",per adult on twin sharing
Best of Rajasthan Honeymoon Package for 7 Nights,7 Nights / 8 Days,Jaipur(2N) →  Jaisalmer(1N) →  Jodhpur(2N) →  Udaipur(2N),"₹ 31,250*
                
                per adult",per adult on twin sharing
Rajasthan and Nepal Honeymoon Package,11 Nights / 12 Days,Delhi(2N) →  Agra(1N) →  Jaipur(2N) →  Udaipur(1N) → Kathmandu(2N) →  Pokhara(2N) →  Kathmandu(1N),"₹ 99,000*
                
                per adult",per adult on twin sharing
